ORDER_MBF,FAMILY_MBF,Genus_MBF,Species_MBF,ORDER_HM,FAMILY_HM,Genus_HM,species_HM,subspecies_HM
Pelecaniformes,Pelecanidae,Pelecanus,occidentalis,Pelecaniformes,Pelecanidae,Pelecanus,occidentalis,
Pelecaniformes,Pelecanidae,Pelecanus,occidentalis,Pelecaniformes,Pelecanidae,Pelecanus,thagus,
Pelecaniformes,Sulidae,Morus,bassanus,Pelecaniformes,Sulidae,Morus,bassanus,
Pelecaniformes,Sulidae,Morus,capensis,Pelecaniformes,Sulidae,Morus,capensis,
Pelecaniformes,Sulidae,Morus,serrator,Pelecaniformes,Sulidae,Morus,serrator,
Pelecaniformes,Sulidae,Sula,nebouxii,Pelecaniformes,Sulidae,Sula,nebouxii,
Pelecaniformes,Sulidae,Sula,variegata,Pelecaniformes,Sulidae,Sula,variegata,
Pelecaniformes,Sulidae,Sula,abbotti,Pelecaniformes,Sulidae,Papasula,abbotti,
Pelecaniformes,Sulidae,Sula,dactylatra,Pelecaniformes,Sulidae,Sula,dactylatra,
Pelecaniformes,Sulidae,Sula,dactylatra,Pelecaniformes,Sulidae,Sula,granti,
Pelecaniformes,Sulidae,Sula,sula,Pelecaniformes,Sulidae,Sula,sula,
Pelecaniformes,Sulidae,Sula,leucogaster,Pelecaniformes,Sulidae,Sula,leucogaster,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,auritus,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,auritus,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,olivaceus,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,brasilianus,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,sulcirostris,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,sulcirostris,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,lucidus,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,lucidus
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,fuscicollis,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,fuscicollis,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,capensis,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,capensis,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,nigrogularis,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,nigrogularis,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,neglectus,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,neglectus,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,capillatus,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,capillatus,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,penicillatus,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,penicillatus,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,aristotelis,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,aristotelis,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,pelagicus,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,pelagicus,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,perspicillatus,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,perspicillatus,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,urile,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,urile,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,magellanicus,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,magellanicus,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,bougainvillii,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,bougainvilliorum,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,featherstoni,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,featherstoni,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,varius,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,varius,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,fuscescens,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,fuscescens,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carunculatus,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carunculatus,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,campbelli,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,campbelli,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,verrucosus,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,verrucosus,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,gaimardi,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,gaimardi,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,punctatus,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,punctatus,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,atriceps,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,atriceps,
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,georgianus,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,atriceps,georgianus
Pelecaniformes,Phalacrocoracidae,Phalacrocorax,albiventer,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,atriceps,albiventer
Pelecaniformes,Phalacrocoracidae,Halietor,melanoleucos,Pelecaniformes,Phalacrocoracidae,Microcarbo,melanoleucos,
Pelecaniformes,Phalacrocoracidae,Halietor,africanus,Pelecaniformes,Phalacrocoracidae,Microcarbo,coronatus,
Pelecaniformes,Phalacrocoracidae,Halietor,africanus,Pelecaniformes,Phalacrocoracidae,Microcarbo,africanus,
Pelecaniformes,Phalacrocoracidae,Halietor,niger,Pelecaniformes,Phalacrocoracidae,Microcarbo,niger,
Pelecaniformes,Phalacrocoracidae,Halietor,pygmeus,Pelecaniformes,Phalacrocoracidae,Microcarbo,pygmeus,
Pelecaniformes,Phalacrocoracidae,Nannopterum,harrisi,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,harrisi,
Pelecaniformes,Anhingidae,Anhinga,rufa,Pelecaniformes,Anhingidae,Anhinga,rufa,
Pelecaniformes,Anhingidae,Anhinga,melanogaster,Pelecaniformes,Anhingidae,Anhinga,melanogaster,
Pelecaniformes,Anhingidae,Anhinga,novaehollandiae,Pelecaniformes,Anhingidae,Anhinga,novaehollandiae,
Pelecaniformes,Anhingidae,Anhinga,anhinga,Pelecaniformes,Anhingidae,Anhinga,anhinga,
Pelecaniformes,Fregatidae,Fregata,aquila,Pelecaniformes,Fregatidae,Fregata,aquila,
Pelecaniformes,Fregatidae,Fregata,andrewsi,Pelecaniformes,Fregatidae,Fregata,andrewsi,
Pelecaniformes,Fregatidae,Fregata,magnificens,Pelecaniformes,Fregatidae,Fregata,magnificens,
Pelecaniformes,Fregatidae,Fregata,minor,Pelecaniformes,Fregatidae,Fregata,minor,
Pelecaniformes,Fregatidae,Fregata,ariel,Pelecaniformes,Fregatidae,Fregata,ariel,
Ciconiiformes,Ardeidae,Botaurus,stellaris,Pelecaniformes,Ardeidae,Botaurus,stellaris,
Ciconiiformes,Ardeidae,Botaurus,poiciloptilus,Pelecaniformes,Ardeidae,Botaurus,poiciloptilus,
Ciconiiformes,Ardeidae,Botaurus,lentiginosus,Pelecaniformes,Ardeidae,Botaurus,lentiginosus,
Ciconiiformes,Ardeidae,Botaurus,pinnatus,Pelecaniformes,Ardeidae,Botaurus,pinnatus,
Ciconiiformes,Ardeidae,Ixobrychus,exilis,Pelecaniformes,Ardeidae,Ixobrychus,exilis,
Ciconiiformes,Ardeidae,Ixobrychus,minutus,Pelecaniformes,Ardeidae,Ixobrychus,minutus,
Ciconiiformes,Ardeidae,Ixobrychus,minutus,Pelecaniformes,Ardeidae,Ixobrychus,novaezelandiae,
Ciconiiformes,Ardeidae,Ixobrychus,sinensis,Pelecaniformes,Ardeidae,Ixobrychus,sinensis,
Ciconiiformes,Ardeidae,Ixobrychus,involucris,Pelecaniformes,Ardeidae,Ixobrychus,involucris,
Ciconiiformes,Ardeidae,Ixobrychus,eurhythmus,Pelecaniformes,Ardeidae,Ixobrychus,eurhythmus,
Ciconiiformes,Ardeidae,Ixobrychus,cinnamomeus,Pelecaniformes,Ardeidae,Ixobrychus,cinnamomeus,
Ciconiiformes,Ardeidae,Ixobrychus,sturmii,Pelecaniformes,Ardeidae,Ixobrychus,sturmii,
Ciconiiformes,Ardeidae,Ixobrychus,flavicollis,Pelecaniformes,Ardeidae,Ixobrychus,flavicollis,
Ciconiiformes,Ardeidae,Zonerodius,heliosylus,Pelecaniformes,Ardeidae,Zonerodius,heliosylus,
Ciconiiformes,Ardeidae,Tigriornis,leucolophus,Pelecaniformes,Ardeidae,Tigriornis,leucolopha,
Ciconiiformes,Ardeidae,Tigrisoma,lineatum,Pelecaniformes,Ardeidae,Tigrisoma,lineatum,
Ciconiiformes,Ardeidae,Tigrisoma,fasciatum,Pelecaniformes,Ardeidae,Tigrisoma,fasciatum,
Ciconiiformes,Ardeidae,Tigrisoma,mexicanum,Pelecaniformes,Ardeidae,Tigrisoma,mexicanum,
Ciconiiformes,Ardeidae,Zebrilus,undulatus,Pelecaniformes,Ardeidae,Zebrilus,undulatus,
Ciconiiformes,Ardeidae,Gorsachius,goisagi,Pelecaniformes,Ardeidae,Gorsachius,goisagi,
Ciconiiformes,Ardeidae,Gorsachius,melanolophus,Pelecaniformes,Ardeidae,Gorsachius,melanolophus,
Ciconiiformes,Ardeidae,Gorsachius,magnificus,Pelecaniformes,Ardeidae,Gorsachius,magnificus,
Ciconiiformes,Ardeidae,Gorsachius,leuconotus,Pelecaniformes,Ardeidae,Gorsachius,leuconotus,
Ciconiiformes,Ardeidae,Nycticorax,nycticorax,Pelecaniformes,Ardeidae,Nycticorax,nycticorax,
Ciconiiformes,Ardeidae,Nycticorax,caledonicus,Pelecaniformes,Ardeidae,Nycticorax,caledonicus,
Ciconiiformes,Ardeidae,Nycticorax,pileatus,Pelecaniformes,Ardeidae,Pilherodius,pileatus,
Ciconiiformes,Ardeidae,Nycticorax,violaceus,Pelecaniformes,Ardeidae,Nyctanassa,violaceus,
Ciconiiformes,Ardeidae,Cochlearius,cochlearius,Pelecaniformes,Ardeidae,Cochlearius,cochlearius,
Ciconiiformes,Ardeidae,Ardeola,ralloides,Pelecaniformes,Ardeidae,Ardeola,ralloides,
Ciconiiformes,Ardeidae,Ardeola,idae,Pelecaniformes,Ardeidae,Ardeola,idae,
Ciconiiformes,Ardeidae,Ardeola,grayii,Pelecaniformes,Ardeidae,Ardeola,grayii,
Ciconiiformes,Ardeidae,Ardeola,bacchus,Pelecaniformes,Ardeidae,Ardeola,bacchus,
Ciconiiformes,Ardeidae,Ardeola,speciosa,Pelecaniformes,Ardeidae,Ardeola,speciosa,
Ciconiiformes,Ardeidae,Ardeola,rufiventris,Pelecaniformes,Ardeidae,Ardeola,rufiventris,
Ciconiiformes,Ardeidae,Ardeola,ibis,Pelecaniformes,Ardeidae,Bubulcus,ibis,
Ciconiiformes,Ardeidae,Syrigma,sibilator,Pelecaniformes,Ardeidae,Syrigma,sibilatrix,
Ciconiiformes,Ardeidae,Butorides,virescens,Pelecaniformes,Ardeidae,Butorides,virescens,
Ciconiiformes,Ardeidae,Butorides,sundevalli,Pelecaniformes,Ardeidae,Butorides,striata,sundevalli
Ciconiiformes,Ardeidae,Butorides,striatus,Pelecaniformes,Ardeidae,Butorides,striata,
Ciconiiformes,Ardeidae,Hydranassa,picata,Pelecaniformes,Ardeidae,Egretta,picata,
Ciconiiformes,Ardeidae,Hydranassa,ardesiaca,Pelecaniformes,Ardeidae,Egretta,ardesiaca,
Ciconiiformes,Ardeidae,Hydranassa,vinaceigula,Pelecaniformes,Ardeidae,Egretta,vinaceigula,
Ciconiiformes,Ardeidae,Hydranassa,caerulea,Pelecaniformes,Ardeidae,Egretta,caerulea,
Ciconiiformes,Ardeidae,Hydranassa,tricolor,Pelecaniformes,Ardeidae,Egretta,tricolor,
Ciconiiformes,Ardeidae,Hydranassa,rufescens,Pelecaniformes,Ardeidae,Egretta,rufescens,
Ciconiiformes,Ardeidae,Egretta,sacra,Pelecaniformes,Ardeidae,Egretta,sacra,
Ciconiiformes,Ardeidae,Egretta,eulophotes,Pelecaniformes,Ardeidae,Egretta,eulophotes,
Ciconiiformes,Ardeidae,Egretta,thula,Pelecaniformes,Ardeidae,Egretta,thula,
Ciconiiformes,Ardeidae,Egretta,gularis,Pelecaniformes,Ardeidae,Egretta,gularis,
Ciconiiformes,Ardeidae,Egretta,dimorpha,Pelecaniformes,Ardeidae,Egretta,garzetta,dimorpha
Ciconiiformes,Ardeidae,Egretta,garzetta,Pelecaniformes,Ardeidae,Egretta,garzetta,
Ciconiiformes,Ardeidae,Egretta,intermedia,Pelecaniformes,Ardeidae,Ardea,intermedia,
Ciconiiformes,Ardeidae,Egretta,alba,Pelecaniformes,Ardeidae,Ardea,alba,
Ciconiiformes,Ardeidae,Ardea,purpurea,Pelecaniformes,Ardeidae,Ardea,purpurea,
Ciconiiformes,Ardeidae,Ardea,novaehollandiae,Pelecaniformes,Ardeidae,Egretta,novaehollandiae,
Ciconiiformes,Ardeidae,Ardea,pacifica,Pelecaniformes,Ardeidae,Ardea,pacifica,
Ciconiiformes,Ardeidae,Ardea,cinerea,Pelecaniformes,Ardeidae,Ardea,cinerea,
Ciconiiformes,Ardeidae,Ardea,herodias,Pelecaniformes,Ardeidae,Ardea,herodias,
Ciconiiformes,Ardeidae,Ardea,cocoi,Pelecaniformes,Ardeidae,Ardea,cocoi,
Ciconiiformes,Ardeidae,Ardea,melanocephala,Pelecaniformes,Ardeidae,Ardea,melanocephala,
Ciconiiformes,Ardeidae,Ardea,humbloti,Pelecaniformes,Ardeidae,Ardea,humbloti,
Ciconiiformes,Ardeidae,Ardea,goliath,Pelecaniformes,Ardeidae,Ardea,goliath,
Ciconiiformes,Ardeidae,Ardea,imperialis,Pelecaniformes,Ardeidae,Ardea,insignis,
Ciconiiformes,Ardeidae,Ardea,sumatrana,Pelecaniformes,Ardeidae,Ardea,sumatrana,
Ciconiiformes,Ardeidae,Agamia,agami,Pelecaniformes,Ardeidae,Agamia,agami,
Ciconiiformes,Balaenicipitidae,Balaeniceps,rex,Pelecaniformes,Balaenicipitidae,Balaeniceps,rex,
Ciconiiformes,Scopidae,Scopus,umbretta,Pelecaniformes,Scopidae,Scopus,umbretta,
Ciconiiformes,Ciconiidae,Mycteria,americana,Pelecaniformes,Ciconiidae,Mycteria,americana,
Ciconiiformes,Ciconiidae,Mycteria,cinerea,Pelecaniformes,Ciconiidae,Mycteria,cinerea,
Ciconiiformes,Ciconiidae,Mycteria,ibis,Pelecaniformes,Ciconiidae,Mycteria,ibis,
Ciconiiformes,Ciconiidae,Mycteria,leucocephala,Pelecaniformes,Ciconiidae,Mycteria,leucocephala,
Ciconiiformes,Ciconiidae,Anastomus,oscitans,Pelecaniformes,Ciconiidae,Anastomus,oscitans,
Ciconiiformes,Ciconiidae,Anastomus,lamelligerus,Pelecaniformes,Ciconiidae,Anastomus,lamelligerus,
Ciconiiformes,Ciconiidae,Ciconia,nigra,Pelecaniformes,Ciconiidae,Ciconia,nigra,
Ciconiiformes,Ciconiidae,Ciconia,abdimii,Pelecaniformes,Ciconiidae,Ciconia,abdimii,
Ciconiiformes,Ciconiidae,Ciconia,episcopus,Pelecaniformes,Ciconiidae,Ciconia,episcopus,
Ciconiiformes,Ciconiidae,Ciconia,episcopus,Pelecaniformes,Ciconiidae,Ciconia,stormi,
Ciconiiformes,Ciconiidae,Ciconia,maguari,Pelecaniformes,Ciconiidae,Ciconia,maguari,
Ciconiiformes,Ciconiidae,Ciconia,ciconia,Pelecaniformes,Ciconiidae,Ciconia,ciconia,
Ciconiiformes,Ciconiidae,Ciconia,ciconia,Pelecaniformes,Ciconiidae,Ciconia,boyciana,
Ciconiiformes,Ciconiidae,Ephippiorhynchus,asiaticus,Pelecaniformes,Ciconiidae,Ephippiorhynchus,asiaticus,
Ciconiiformes,Ciconiidae,Ephippiorhynchus,senegalensis,Pelecaniformes,Ciconiidae,Ephippiorhynchus,senegalensis,
Ciconiiformes,Ciconiidae,Jabiru,mycteria,Pelecaniformes,Ciconiidae,Jabiru,mycteria,
Ciconiiformes,Ciconiidae,Leptoptilos,javanicus,Pelecaniformes,Ciconiidae,Leptoptilos,javanicus,
Ciconiiformes,Ciconiidae,Leptoptilos,dubius,Pelecaniformes,Ciconiidae,Leptoptilos,dubius,
Ciconiiformes,Ciconiidae,Leptoptilos,crumeniferus,Pelecaniformes,Ciconiidae,Leptoptilos,crumenifer,
Ciconiiformes,Threskiornithidae,Threskiornis,aethiopicus,Pelecaniformes,Threskiornithidae,Threskiornis,aethiopicus,
Ciconiiformes,Threskiornithidae,Threskiornis,aethiopicus,Pelecaniformes,Threskiornithidae,Threskiornis,bernieri,
Ciconiiformes,Threskiornithidae,Threskiornis,melanocephalus,Pelecaniformes,Threskiornithidae,Threskiornis,melanocephalus,
Ciconiiformes,Threskiornithidae,Threskiornis,molucca,Pelecaniformes,Threskiornithidae,Threskiornis,moluccus,
Ciconiiformes,Threskiornithidae,Carphibis,spinicollis,Pelecaniformes,Threskiornithidae,Threskiornis,spinicollis,
Ciconiiformes,Threskiornithidae,Pseudibis,papillosa,Pelecaniformes,Threskiornithidae,Pseudibis,papillosa,
Ciconiiformes,Threskiornithidae,Pseudibis,davisoni,Pelecaniformes,Threskiornithidae,Pseudibis,davisoni,
Ciconiiformes,Threskiornithidae,Thaumatibis,gigantea,Pelecaniformes,Threskiornithidae,Pseudibis,gigantea,
Ciconiiformes,Threskiornithidae,Geronticus,eremita,Pelecaniformes,Threskiornithidae,Geronticus,eremita,
Ciconiiformes,Threskiornithidae,Geronticus,calvus,Pelecaniformes,Threskiornithidae,Geronticus,calvus,
Ciconiiformes,Threskiornithidae,Nipponia,nippon,Pelecaniformes,Threskiornithidae,Nipponia,nippon,
Ciconiiformes,Threskiornithidae,Lampribis,olivacea,Pelecaniformes,Threskiornithidae,Bostrychia,olivacea,
Ciconiiformes,Threskiornithidae,Lampribis,olivacea,Pelecaniformes,Threskiornithidae,Bostrychia,bocagei,
Ciconiiformes,Threskiornithidae,Lampribis,rara,Pelecaniformes,Threskiornithidae,Bostrychia,rara,
Ciconiiformes,Threskiornithidae,Hagedashia,hagedash,Pelecaniformes,Threskiornithidae,Bostrychia,hagedash,
Ciconiiformes,Threskiornithidae,Bostrychia,carunculata,Pelecaniformes,Threskiornithidae,Bostrychia,carunculata,
Ciconiiformes,Threskiornithidae,Harpiprion,caerulescens,Pelecaniformes,Threskiornithidae,Theristicus,caerulescens,
Ciconiiformes,Threskiornithidae,Theristicus,caudatus,Pelecaniformes,Threskiornithidae,Theristicus,caudatus,
Ciconiiformes,Threskiornithidae,Theristicus,branickii,Pelecaniformes,Threskiornithidae,Theristicus,melanopis,branickii
Ciconiiformes,Threskiornithidae,Theristicus,melanopis,Pelecaniformes,Threskiornithidae,Theristicus,melanopis,
Ciconiiformes,Threskiornithidae,Cercibis,oxycerca,Pelecaniformes,Threskiornithidae,Cercibis,oxycerca,
Ciconiiformes,Threskiornithidae,Mesembrinibis,cayennensis,Pelecaniformes,Threskiornithidae,Mesembrinibis,cayennensis,
Ciconiiformes,Threskiornithidae,Phimosus,infuscatus,Pelecaniformes,Threskiornithidae,Phimosus,infuscatus,
Ciconiiformes,Threskiornithidae,Eudocimus,albus,Pelecaniformes,Threskiornithidae,Eudocimus,albus,
Ciconiiformes,Threskiornithidae,Eudocimus,ruber,Pelecaniformes,Threskiornithidae,Eudocimus,ruber,
Ciconiiformes,Threskiornithidae,Plegadis,falcinellus,Pelecaniformes,Threskiornithidae,Plegadis,falcinellus,
Ciconiiformes,Threskiornithidae,Plegadis,chihi,Pelecaniformes,Threskiornithidae,Plegadis,chihi,
Ciconiiformes,Threskiornithidae,Plegadis,ridgwayi,Pelecaniformes,Threskiornithidae,Plegadis,ridgwayi,
Ciconiiformes,Threskiornithidae,Lophotibis,cristata,Pelecaniformes,Threskiornithidae,Lophotibis,cristata,
Ciconiiformes,Threskiornithidae,Platalea,leucorodia,Pelecaniformes,Threskiornithidae,Platalea,leucorodia,
Ciconiiformes,Threskiornithidae,Platalea,minor,Pelecaniformes,Threskiornithidae,Platalea,minor,
Ciconiiformes,Threskiornithidae,Platalea,alba,Pelecaniformes,Threskiornithidae,Platalea,alba,
Ciconiiformes,Threskiornithidae,Platalea,regia,Pelecaniformes,Threskiornithidae,Platalea,regia,
Ciconiiformes,Threskiornithidae,Platibis,flavipes,Pelecaniformes,Threskiornithidae,Platalea,flavipes,
Ciconiiformes,Threskiornithidae,Ajaia,ajaja,Pelecaniformes,Threskiornithidae,Platalea,ajaja,
Ciconiiformes,Phoenicopteridae,Phoenicopterus,roseus,Phoenicopteriformes,Phoenicopteridae,Phoenicopterus,roseus,
Ciconiiformes,Phoenicopteridae,Phoenicopterus,ruber,Phoenicopteriformes,Phoenicopteridae,Phoenicopterus,ruber,
Ciconiiformes,Phoenicopteridae,Phoenicopterus,chilensis,Phoenicopteriformes,Phoenicopteridae,Phoenicopterus,chilensis,
Ciconiiformes,Phoenicopteridae,Phoeniconaias,minor,Phoenicopteriformes,Phoenicopteridae,Phoeniconaias,minor,
Ciconiiformes,Phoenicopteridae,Phoenicoparrus,andinus,Phoenicopteriformes,Phoenicopteridae,Phoenicoparrus,andinus,
Ciconiiformes,Phoenicopteridae,Phoenicoparrus,jamesi,Phoenicopteriformes,Phoenicopteridae,Phoenicoparrus,jamesi,
Anseriformes,Anhimidae,Anhima,cornuta,Anseriformes,Anhimidae,Anhima,cornuta,
Anseriformes,Anhimidae,Chauna,chavaria,Anseriformes,Anhimidae,Chauna,chavaria,
Anseriformes,Anhimidae,Chauna,torquata,Anseriformes,Anhimidae,Chauna,torquata,
Anseriformes,Anatidae,Anseranas,semipalmata,Anseriformes,Anseranatidae,Anseranas,semipalmata,
Anseriformes,Anatidae,Dendrocygna,guttata,Anseriformes,Anatidae,Dendrocygna,guttata,
Anseriformes,Anatidae,Dendrocygna,eytoni,Anseriformes,Anatidae,Dendrocygna,eytoni,
Anseriformes,Anatidae,Dendrocygna,bicolor,Anseriformes,Anatidae,Dendrocygna,bicolor,
Anseriformes,Anatidae,Dendrocygna,arcuata,Anseriformes,Anatidae,Dendrocygna,arcuata,
Anseriformes,Anatidae,Dendrocygna,javanica,Anseriformes,Anatidae,Dendrocygna,javanica,
Anseriformes,Anatidae,Dendrocygna,viduata,Anseriformes,Anatidae,Dendrocygna,viduata,
Anseriformes,Anatidae,Dendrocygna,arborea,Anseriformes,Anatidae,Dendrocygna,arborea,
Anseriformes,Anatidae,Dendrocygna,autumnalis,Anseriformes,Anatidae,Dendrocygna,autumnalis,
Anseriformes,Anatidae,Cygnus,olor,Anseriformes,Anatidae,Cygnus,olor,
Anseriformes,Anatidae,Cygnus,atratus,Anseriformes,Anatidae,Cygnus,atratus,
Anseriformes,Anatidae,Cygnus,melanocoryphus,Anseriformes,Anatidae,Cygnus,melancoryphus,
Anseriformes,Anatidae,Cygnus,cygnus,Anseriformes,Anatidae,Cygnus,buccinator,
Anseriformes,Anatidae,Cygnus,cygnus,Anseriformes,Anatidae,Cygnus,cygnus,
Anseriformes,Anatidae,Cygnus,columbianus,Anseriformes,Anatidae,Cygnus,columbianus,
Anseriformes,Anatidae,Coscoroba,coscoroba,Anseriformes,Anatidae,Coscoroba,coscoroba,
Anseriformes,Anatidae,Anser,cygnoides,Anseriformes,Anatidae,Anser,cygnoid,
Anseriformes,Anatidae,Anser,fabalis,Anseriformes,Anatidae,Anser,brachyrhynchus,
Anseriformes,Anatidae,Anser,fabalis,Anseriformes,Anatidae,Anser,fabalis,
Anseriformes,Anatidae,Anser,albifrons,Anseriformes,Anatidae,Anser,albifrons,
Anseriformes,Anatidae,Anser,erythropus,Anseriformes,Anatidae,Anser,erythropus,
Anseriformes,Anatidae,Anser,anser,Anseriformes,Anatidae,Anser,anser,
Anseriformes,Anatidae,Anser,indicus,Anseriformes,Anatidae,Anser,indicus,
Anseriformes,Anatidae,Anser,caerulescens,Anseriformes,Anatidae,Anser,caerulescens,
Anseriformes,Anatidae,Anser,rossi,Anseriformes,Anatidae,Anser,rossi,
Anseriformes,Anatidae,Anser,canagicus,Anseriformes,Anatidae,Anser,canagicus,
Anseriformes,Anatidae,Branta,sandvicensis,Anseriformes,Anatidae,Branta,sandvicensis,
